,Score,Localization,Dataset_Name,Type
CPOX,-0.104377255,Nucleus,Mertins_Breast_PD,Proteome
CPSF6,0.33798772,Nucleus,Mertins_Breast_PD,Proteome
CPT1A,-0.15567209,Mitochondria,Mertins_Breast_PD,Proteome
CPT2,0.20312735,Mitochondria,Mertins_Breast_PD,Proteome
CRABP2,-0.058246106,Cytosol,Mertins_Breast_PD,Proteome
CRBN,0.023825672,Cytosol,Mertins_Breast_PD,Proteome
CREBBP,0.22758608,Nucleus,Mertins_Breast_PD,Proteome
CRELD1,0.24229579,Secretory,Mertins_Breast_PD,Proteome
CRK,0.31229365,Cytosol,Mertins_Breast_PD,Proteome
CRKL,0.18780254,Cytosol,Mertins_Breast_PD,Proteome
CRLF3,0.30385724,Cytosol,Mertins_Breast_PD,Proteome
CRTAP,-0.44065514,Secretory,Mertins_Breast_PD,Proteome
CRTC1,0.23350233,Cytosol,Mertins_Breast_PD,Proteome
CRTC2,-0.39080638,Cytosol,Mertins_Breast_PD,Proteome
CRTC3,0.30184513,Cytosol,Mertins_Breast_PD,Proteome
CSE1L,-0.51442015,Cytosol,Mertins_Breast_PD,Proteome
CSK,0.31634164,Cytosol,Mertins_Breast_PD,Proteome
CSTB,0.2756942,Cytosol,Mertins_Breast_PD,Proteome
CSTF3,0.36722234,Nucleus,Mertins_Breast_PD,Proteome
CTBP1,-0.38608876,Nucleus,Mertins_Breast_PD,Proteome
CTCF,0.16817895,Nucleus,Mertins_Breast_PD,Proteome
CTDP1,0.30523658,Nucleus,Mertins_Breast_PD,Proteome
CTH,0.25956964,Cytosol,Mertins_Breast_PD,Proteome
CTNNA1,-0.31676677,Secretory,Mertins_Breast_PD,Proteome
CTNNB1,0.19268312,Mitochondria,Mertins_Breast_PD,Proteome
CTNNBIP1,0.2586809,Cytosol,Mertins_Breast_PD,Proteome
CTNNBL1,0.47471157,Nucleus,Mertins_Breast_PD,Proteome
CTNND1,0.28111932,Mitochondria,Mertins_Breast_PD,Proteome
CTPS1,-0.13734767,Cytosol,Mertins_Breast_PD,Proteome
CTPS2,-0.22231486,Cytosol,Mertins_Breast_PD,Proteome
CTR9,0.3766031,Nucleus,Mertins_Breast_PD,Proteome
CTTNBP2NL,0.18911004,Cytosol,Mertins_Breast_PD,Proteome
CTU2,0.031969614,Cytosol,Mertins_Breast_PD,Proteome
CUL1,-0.5474998,Cytosol,Mertins_Breast_PD,Proteome
CUL9,0.007179246,Cytosol,Mertins_Breast_PD,Proteome
CUX1,0.10828597,Secretory,Mertins_Breast_PD,Proteome
CWC22,0.35779312,Nucleus,Mertins_Breast_PD,Proteome
CXXC1,0.26033008,Nucleus,Mertins_Breast_PD,Proteome
CXorf38,0.28464139,Cytosol,Mertins_Breast_PD,Proteome
CYB5A,-0.19914483,Secretory,Mertins_Breast_PD,Proteome
CYB5B,0.24025793,Secretory,Mertins_Breast_PD,Proteome
CYB5R3,0.23759648,Secretory,Mertins_Breast_PD,Proteome
CYC1,0.2743876,Mitochondria,Mertins_Breast_PD,Proteome
CYP20A1,0.23923624,Secretory,Mertins_Breast_PD,Proteome
CYTH1,0.25266808,Cytosol,Mertins_Breast_PD,Proteome
DAAM1,0.22185731,Secretory,Mertins_Breast_PD,Proteome
DAG1,-0.267474,Secretory,Mertins_Breast_PD,Proteome
DAGLB,0.20621826,Secretory,Mertins_Breast_PD,Proteome
DBI,0.26122588,Cytosol,Mertins_Breast_PD,Proteome
DBNL,-0.42991745,Cytosol,Mertins_Breast_PD,Proteome
DCAF13,0.4402332,Nucleus,Mertins_Breast_PD,Proteome
DCTD,0.31823826,Cytosol,Mertins_Breast_PD,Proteome
DCTN1,0.2635059,Cytosol,Mertins_Breast_PD,Proteome
DCTN2,0.2765684,Cytosol,Mertins_Breast_PD,Proteome
DCTN4,0.25248322,Cytosol,Mertins_Breast_PD,Proteome
DCTN5,0.22391416,Cytosol,Mertins_Breast_PD,Proteome
DCTN6,0.2284835,Cytosol,Mertins_Breast_PD,Proteome
DCTPP1,-0.3753381,Cytosol,Mertins_Breast_PD,Proteome
DCUN1D1,-0.5573969,Cytosol,Mertins_Breast_PD,Proteome
DDAH1,0.072367236,Cytosol,Mertins_Breast_PD,Proteome
DDB2,-0.43089545,Nucleus,Mertins_Breast_PD,Proteome
DDHD2,0.2764586,Cytosol,Mertins_Breast_PD,Proteome
DDI2,0.0154502755,Cytosol,Mertins_Breast_PD,Proteome
DDOST,0.25243568,Secretory,Mertins_Breast_PD,Proteome
DDR1,-0.08543798,Secretory,Mertins_Breast_PD,Proteome
DDRGK1,0.23838273,Secretory,Mertins_Breast_PD,Proteome
DDX10,0.46348122,Nucleus,Mertins_Breast_PD,Proteome
DDX18,0.46339798,Nucleus,Mertins_Breast_PD,Proteome
DDX20,0.44185075,Nucleus,Mertins_Breast_PD,Proteome
DDX24,0.47372344,Nucleus,Mertins_Breast_PD,Proteome
DDX28,-0.1986662,Secretory,Mertins_Breast_PD,Proteome
DDX31,0.47233057,Nucleus,Mertins_Breast_PD,Proteome
DDX39A,0.27253148,Nucleus,Mertins_Breast_PD,Proteome
DDX39B,0.2627855,Nucleus,Mertins_Breast_PD,Proteome
DDX47,0.4530635,Nucleus,Mertins_Breast_PD,Proteome
DDX49,0.46366644,Nucleus,Mertins_Breast_PD,Proteome
DDX5,0.36338452,Nucleus,Mertins_Breast_PD,Proteome
DDX50,0.4567407,Nucleus,Mertins_Breast_PD,Proteome
DDX51,0.46593803,Nucleus,Mertins_Breast_PD,Proteome
DDX52,0.47309875,Nucleus,Mertins_Breast_PD,Proteome
DDX55,0.4375369,Nucleus,Mertins_Breast_PD,Proteome
DDX56,0.47321168,Nucleus,Mertins_Breast_PD,Proteome
DENND4C,-0.33687904,Cytosol,Mertins_Breast_PD,Proteome
DENR,-0.27092847,Cytosol,Mertins_Breast_PD,Proteome
DEPDC5,-0.12977362,Cytosol,Mertins_Breast_PD,Proteome
DFFA,0.14324255,Cytosol,Mertins_Breast_PD,Proteome
DGCR8,0.35295895,Nucleus,Mertins_Breast_PD,Proteome
DHCR24,0.2130609,Secretory,Mertins_Breast_PD,Proteome
DHCR7,0.20863532,Secretory,Mertins_Breast_PD,Proteome
DHFR,-0.032833207,Cytosol,Mertins_Breast_PD,Proteome
DHODH,-0.30907908,Mitochondria,Mertins_Breast_PD,Proteome
DHRS1,-0.27981502,Secretory,Mertins_Breast_PD,Proteome
DHRS3,-0.39784682,Secretory,Mertins_Breast_PD,Proteome
DHRS7,0.25145188,Secretory,Mertins_Breast_PD,Proteome
DHRSX,0.122381374,Secretory,Mertins_Breast_PD,Proteome
DHX16,0.44992727,Nucleus,Mertins_Breast_PD,Proteome
DHX30,-0.17416656,Secretory,Mertins_Breast_PD,Proteome
DHX33,0.47515884,Nucleus,Mertins_Breast_PD,Proteome
DHX36,0.47695887,Nucleus,Mertins_Breast_PD,Proteome
DHX37,0.45468432,Nucleus,Mertins_Breast_PD,Proteome
DHX40,0.3087124,Nucleus,Mertins_Breast_PD,Proteome
DHX9,0.38496584,Nucleus,Mertins_Breast_PD,Proteome
DIABLO,-0.3953146,Nucleus,Mertins_Breast_PD,Proteome
DIAPH1,0.2581359,Cytosol,Mertins_Breast_PD,Proteome
DIDO1,0.20488685,Nucleus,Mertins_Breast_PD,Proteome
DIMT1,0.4599941,Nucleus,Mertins_Breast_PD,Proteome
DIP2A,-0.0064000892,Cytosol,Mertins_Breast_PD,Proteome
DIP2B,-0.05414155,Cytosol,Mertins_Breast_PD,Proteome
DIS3L,-0.2540403,Cytosol,Mertins_Breast_PD,Proteome
DIS3L2,-0.3837377,Cytosol,Mertins_Breast_PD,Proteome
DKC1,0.422389,Nucleus,Mertins_Breast_PD,Proteome
DLAT,-0.39507416,Secretory,Mertins_Breast_PD,Proteome
DLG1,0.23417807,Mitochondria,Mertins_Breast_PD,Proteome
DLG5,-0.27369928,Secretory,Mertins_Breast_PD,Proteome
DNAJA3,0.20486762,Mitochondria,Mertins_Breast_PD,Proteome
DNAJB11,-0.42927325,Secretory,Mertins_Breast_PD,Proteome
DNAJB12,0.12513143,Secretory,Mertins_Breast_PD,Proteome
DNAJB14,0.12481657,Secretory,Mertins_Breast_PD,Proteome
DNAJB4,0.3192162,Cytosol,Mertins_Breast_PD,Proteome
DNAJC1,0.12685265,Secretory,Mertins_Breast_PD,Proteome
DNAJC10,0.2593718,Secretory,Mertins_Breast_PD,Proteome
DNAJC11,-0.21984774,Mitochondria,Mertins_Breast_PD,Proteome
DNAJC13,0.1005363,Secretory,Mertins_Breast_PD,Proteome
DNAJC19,-0.091483556,Mitochondria,Mertins_Breast_PD,Proteome
DNAJC3,-0.42509627,Secretory,Mertins_Breast_PD,Proteome
DNAJC7,-0.32188648,Cytosol,Mertins_Breast_PD,Proteome
DNM2,0.33030647,Cytosol,Mertins_Breast_PD,Proteome
DNMBP,0.18050633,Cytosol,Mertins_Breast_PD,Proteome
DNTTIP1,0.036907032,Nucleus,Mertins_Breast_PD,Proteome
DNTTIP2,0.47437826,Nucleus,Mertins_Breast_PD,Proteome
DOCK9,-0.12504219,Secretory,Mertins_Breast_PD,Proteome
DOHH,0.12553413,Cytosol,Mertins_Breast_PD,Proteome
DPF2,0.26588997,Nucleus,Mertins_Breast_PD,Proteome
DPH2,-0.35848975,Cytosol,Mertins_Breast_PD,Proteome
DPH5,0.013802244,Cytosol,Mertins_Breast_PD,Proteome
DPM1,-0.32118714,Secretory,Mertins_Breast_PD,Proteome
DPP3,-0.31860444,Cytosol,Mertins_Breast_PD,Proteome
DPYD,0.33065698,Cytosol,Mertins_Breast_PD,Proteome
DRG2,0.3104293,Cytosol,Mertins_Breast_PD,Proteome
DROSHA,0.46523112,Nucleus,Mertins_Breast_PD,Proteome
DSTN,0.32706916,Cytosol,Mertins_Breast_PD,Proteome
DTNB,-0.017520782,Mitochondria,Mertins_Breast_PD,Proteome
DTNBP1,0.23058048,Cytosol,Mertins_Breast_PD,Proteome
DTYMK,-0.2141555,Cytosol,Mertins_Breast_PD,Proteome
DUSP12,0.1750156,Cytosol,Mertins_Breast_PD,Proteome
DUSP3,0.26064563,Cytosol,Mertins_Breast_PD,Proteome
DVL2,0.3315096,Cytosol,Mertins_Breast_PD,Proteome
DYNC1H1,-0.48640183,Cytosol,Mertins_Breast_PD,Proteome
DYNC1I2,0.2780023,Cytosol,Mertins_Breast_PD,Proteome
DYNC1LI1,0.2672999,Cytosol,Mertins_Breast_PD,Proteome
DYNC1LI2,0.30729592,Cytosol,Mertins_Breast_PD,Proteome
DYNLRB1,0.22848243,Cytosol,Mertins_Breast_PD,Proteome
DYNLT3,0.27893353,Cytosol,Mertins_Breast_PD,Proteome
DYRK1A,-0.47879976,Cytosol,Mertins_Breast_PD,Proteome
EBNA1BP2,0.44577166,Nucleus,Mertins_Breast_PD,Proteome
ECD,-0.05369196,Cytosol,Mertins_Breast_PD,Proteome
ECE1,-0.17488076,Secretory,Mertins_Breast_PD,Proteome
ECI2,-0.28958875,Secretory,Mertins_Breast_PD,Proteome
ECSIT,0.08226123,Mitochondria,Mertins_Breast_PD,Proteome
ECT2,-0.49057427,Secretory,Mertins_Breast_PD,Proteome
EDEM3,0.060784012,Secretory,Mertins_Breast_PD,Proteome
EDF1,-0.45201987,Cytosol,Mertins_Breast_PD,Proteome
EEF1A1,0.2014893,Cytosol,Mertins_Breast_PD,Proteome
EEF1B2,0.19896741,Cytosol,Mertins_Breast_PD,Proteome
EEF1D,-0.21577051,Cytosol,Mertins_Breast_PD,Proteome
EEF2,-0.12928157,Cytosol,Mertins_Breast_PD,Proteome
EEF2K,0.11834841,Cytosol,Mertins_Breast_PD,Proteome
EFR3A,0.2489282,Secretory,Mertins_Breast_PD,Proteome
EGFR,-0.45530632,Secretory,Mertins_Breast_PD,Proteome
EHBP1,0.3298662,Cytosol,Mertins_Breast_PD,Proteome
EIF1AD,0.29343837,Cytosol,Mertins_Breast_PD,Proteome
EIF2AK4,-0.38479722,Cytosol,Mertins_Breast_PD,Proteome
EIF2B1,-0.39639032,Cytosol,Mertins_Breast_PD,Proteome
EIF4EBP2,0.062345635,Cytosol,Mertins_Breast_PD,Proteome
EIF4H,-0.54394513,Cytosol,Mertins_Breast_PD,Proteome
EIF6,0.090329975,Cytosol,Mertins_Breast_PD,Proteome
ELAVL1,0.27748194,Nucleus,Mertins_Breast_PD,Proteome
ELMO2,0.32451555,Cytosol,Mertins_Breast_PD,Proteome
ELMOD2,0.21039253,Secretory,Mertins_Breast_PD,Proteome
ELOVL1,0.19792072,Secretory,Mertins_Breast_PD,Proteome
ELP4,-0.23427805,Cytosol,Mertins_Breast_PD,Proteome
EMC1,0.1883189,Secretory,Mertins_Breast_PD,Proteome
EMC10,-0.4027599,Secretory,Mertins_Breast_PD,Proteome
EMC3,0.24170695,Secretory,Mertins_Breast_PD,Proteome
EMC4,0.114054926,Secretory,Mertins_Breast_PD,Proteome
EMC7,0.2445469,Secretory,Mertins_Breast_PD,Proteome
EMC8,-0.50718534,Secretory,Mertins_Breast_PD,Proteome
EMD,0.14370795,Secretory,Mertins_Breast_PD,Proteome
EML3,0.3301292,Cytosol,Mertins_Breast_PD,Proteome
EML4,0.028541312,Cytosol,Mertins_Breast_PD,Proteome
ENAH,0.12994538,Cytosol,Mertins_Breast_PD,Proteome
ENDOD1,0.22684169,Secretory,Mertins_Breast_PD,Proteome
ENDOG,-0.45404786,Nucleus,Mertins_Breast_PD,Proteome
ENO1,0.3259039,Cytosol,Mertins_Breast_PD,Proteome
ENO3,0.28430077,Cytosol,Mertins_Breast_PD,Proteome
ENOPH1,0.10098583,Cytosol,Mertins_Breast_PD,Proteome
ENSA,0.023925038,Cytosol,Mertins_Breast_PD,Proteome
EPB41,-0.3137651,Mitochondria,Mertins_Breast_PD,Proteome
EPB41L5,-0.18921904,Secretory,Mertins_Breast_PD,Proteome
EPHB4,0.1578094,Secretory,Mertins_Breast_PD,Proteome
EPHX1,0.25956532,Secretory,Mertins_Breast_PD,Proteome
ERAL1,0.1995205,Mitochondria,Mertins_Breast_PD,Proteome
ERBB2,-0.15646338,Secretory,Mertins_Breast_PD,Proteome
ERC1,0.32417214,Cytosol,Mertins_Breast_PD,Proteome
ERCC6L,-0.21739142,Cytosol,Mertins_Breast_PD,Proteome
ERF,-0.5602091,Cytosol,Mertins_Breast_PD,Proteome
ERGIC1,0.19832966,Secretory,Mertins_Breast_PD,Proteome
ERGIC2,0.2439233,Secretory,Mertins_Breast_PD,Proteome
ERLEC1,-0.45552558,Secretory,Mertins_Breast_PD,Proteome
ERLIN1,0.1736899,Secretory,Mertins_Breast_PD,Proteome
ERLIN2,-0.31825224,Secretory,Mertins_Breast_PD,Proteome
ERMP1,0.21531284,Secretory,Mertins_Breast_PD,Proteome
ERP29,-0.3422389,Nucleus,Mertins_Breast_PD,Proteome
ESF1,0.47280726,Nucleus,Mertins_Breast_PD,Proteome
ESYT1,0.2567356,Secretory,Mertins_Breast_PD,Proteome
ESYT2,0.25832388,Secretory,Mertins_Breast_PD,Proteome
ETF1,0.039666202,Cytosol,Mertins_Breast_PD,Proteome
ETFA,-0.063922755,Mitochondria,Mertins_Breast_PD,Proteome
ETFDH,0.0152766295,Mitochondria,Mertins_Breast_PD,Proteome
EXD2,0.089347266,Mitochondria,Mertins_Breast_PD,Proteome
EXOSC10,0.44377166,Nucleus,Mertins_Breast_PD,Proteome
EXOSC3,0.1438359,Nucleus,Mertins_Breast_PD,Proteome
EXOSC5,0.0764099,Nucleus,Mertins_Breast_PD,Proteome
EXOSC9,0.17083749,Nucleus,Mertins_Breast_PD,Proteome
EZR,-0.38622463,Cytosol,Mertins_Breast_PD,Proteome
FAF2,0.016968075,Secretory,Mertins_Breast_PD,Proteome
FAH,0.18006453,Cytosol,Mertins_Breast_PD,Proteome
FAIM,0.30598807,Cytosol,Mertins_Breast_PD,Proteome
FAM107B,0.318354,Cytosol,Mertins_Breast_PD,Proteome
FAM111A,0.28120637,Nucleus,Mertins_Breast_PD,Proteome
FAM114A2,0.10997101,Cytosol,Mertins_Breast_PD,Proteome
FAM120A,-0.3811071,Nucleus,Mertins_Breast_PD,Proteome
FAM136A,0.45157546,Nucleus,Mertins_Breast_PD,Proteome
FAM162A,0.12887618,Mitochondria,Mertins_Breast_PD,Proteome
FAM168A,0.26126465,Cytosol,Mertins_Breast_PD,Proteome
FAM177A1,-0.431928,Secretory,Mertins_Breast_PD,Proteome
FAM20B,0.15136679,Secretory,Mertins_Breast_PD,Proteome
FAM210A,-0.26584703,Mitochondria,Mertins_Breast_PD,Proteome
FAM3C,0.24038295,Secretory,Mertins_Breast_PD,Proteome
FAM76B,0.029990127,Nucleus,Mertins_Breast_PD,Proteome
FAR1,0.04886449,Secretory,Mertins_Breast_PD,Proteome
FARP2,0.107701145,Mitochondria,Mertins_Breast_PD,Proteome
FARSA,-0.3760519,Nucleus,Mertins_Breast_PD,Proteome
FARSB,-0.37131107,Nucleus,Mertins_Breast_PD,Proteome
FAS,-0.44876885,Secretory,Mertins_Breast_PD,Proteome
FASTKD2,-0.40197846,Mitochondria,Mertins_Breast_PD,Proteome
FASTKD5,-0.25423568,Mitochondria,Mertins_Breast_PD,Proteome
FAT1,-0.44772413,Secretory,Mertins_Breast_PD,Proteome
FBL,0.43788123,Nucleus,Mertins_Breast_PD,Proteome
FBLIM1,0.31820408,Cytosol,Mertins_Breast_PD,Proteome
FBXO11,0.26667792,Nucleus,Mertins_Breast_PD,Proteome
FBXO28,0.19914857,Nucleus,Mertins_Breast_PD,Proteome
FBXO3,0.16547884,Cytosol,Mertins_Breast_PD,Proteome
FBXO30,0.27236715,Cytosol,Mertins_Breast_PD,Proteome
FCF1,0.46229059,Nucleus,Mertins_Breast_PD,Proteome
FCHSD2,0.306412,Cytosol,Mertins_Breast_PD,Proteome
FDFT1,-0.18963248,Secretory,Mertins_Breast_PD,Proteome
FDPS,-0.29400915,Cytosol,Mertins_Breast_PD,Proteome
FER,0.27377197,Cytosol,Mertins_Breast_PD,Proteome
FHOD1,-0.49987826,Cytosol,Mertins_Breast_PD,Proteome
FKBP14,-0.41190577,Nucleus,Mertins_Breast_PD,Proteome
FKBP3,0.0069743446,Cytosol,Mertins_Breast_PD,Proteome
FKBP4,-0.36827195,Cytosol,Mertins_Breast_PD,Proteome
FKBP8,-0.43140933,Secretory,Mertins_Breast_PD,Proteome
FKBPL,-0.37909588,Cytosol,Mertins_Breast_PD,Proteome
FLCN,-0.41725042,Cytosol,Mertins_Breast_PD,Proteome
FLNA,0.30888715,Cytosol,Mertins_Breast_PD,Proteome
FLNB,-0.16172841,Cytosol,Mertins_Breast_PD,Proteome
FLOT1,0.014594428,Secretory,Mertins_Breast_PD,Proteome
FLOT2,0.20431906,Secretory,Mertins_Breast_PD,Proteome
FMNL2,0.19251022,Secretory,Mertins_Breast_PD,Proteome
FNBP1,0.31331602,Cytosol,Mertins_Breast_PD,Proteome
FNBP1L,-0.29265806,Cytosol,Mertins_Breast_PD,Proteome
FNBP4,0.40536442,Nucleus,Mertins_Breast_PD,Proteome
FNDC3A,0.22025411,Secretory,Mertins_Breast_PD,Proteome
FNDC3B,0.21303524,Secretory,Mertins_Breast_PD,Proteome
FOXK1,0.19027655,Nucleus,Mertins_Breast_PD,Proteome
FOXK2,0.29345685,Nucleus,Mertins_Breast_PD,Proteome
FOXO3,0.2098953,Cytosol,Mertins_Breast_PD,Proteome
FOXRED1,-0.25161362,Mitochondria,Mertins_Breast_PD,Proteome
FPGT,0.047271613,Cytosol,Mertins_Breast_PD,Proteome
FSCN1,0.32279265,Cytosol,Mertins_Breast_PD,Proteome
FTSJ1,0.129562,Cytosol,Mertins_Breast_PD,Proteome
FUNDC2,-0.07209435,Mitochondria,Mertins_Breast_PD,Proteome
FXR2,0.098078325,Nucleus,Mertins_Breast_PD,Proteome
FYTTD1,0.41081142,Nucleus,Mertins_Breast_PD,Proteome
G6PD,0.30084354,Cytosol,Mertins_Breast_PD,Proteome
GABARAP,-0.4597243,Cytosol,Mertins_Breast_PD,Proteome
GABPA,-0.10797213,Nucleus,Mertins_Breast_PD,Proteome
GADD45GIP1,-0.37075582,Secretory,Mertins_Breast_PD,Proteome
GALE,0.016967166,Cytosol,Mertins_Breast_PD,Proteome
GALK1,0.259251,Cytosol,Mertins_Breast_PD,Proteome
GALK2,-0.33511898,Cytosol,Mertins_Breast_PD,Proteome
GALNT1,0.25282136,Secretory,Mertins_Breast_PD,Proteome
GALNT2,0.24538197,Secretory,Mertins_Breast_PD,Proteome
GALNT7,0.09834862,Secretory,Mertins_Breast_PD,Proteome
GAPDH,0.109623685,Cytosol,Mertins_Breast_PD,Proteome
GAR1,0.22928396,Nucleus,Mertins_Breast_PD,Proteome
GART,-0.17321752,Cytosol,Mertins_Breast_PD,Proteome
GATAD1,-0.20079012,Nucleus,Mertins_Breast_PD,Proteome
GBA2,-0.032691028,Secretory,Mertins_Breast_PD,Proteome
GBE1,0.28630415,Cytosol,Mertins_Breast_PD,Proteome
GBP2,0.25257427,Cytosol,Mertins_Breast_PD,Proteome
GCLM,-0.2873187,Cytosol,Mertins_Breast_PD,Proteome
GCSH,0.10948205,Mitochondria,Mertins_Breast_PD,Proteome
GDAP1,0.30976173,Mitochondria,Mertins_Breast_PD,Proteome
GDI2,0.30881175,Cytosol,Mertins_Breast_PD,Proteome
GEMIN5,-0.35831678,Cytosol,Mertins_Breast_PD,Proteome
GGA1,-0.38920146,Cytosol,Mertins_Breast_PD,Proteome
GGA3,0.27855444,Cytosol,Mertins_Breast_PD,Proteome
GGCT,-0.22346692,Cytosol,Mertins_Breast_PD,Proteome
GIPC1,0.04833332,Cytosol,Mertins_Breast_PD,Proteome
GLA,-0.44766966,Nucleus,Mertins_Breast_PD,Proteome
GLE1,0.44702524,Nucleus,Mertins_Breast_PD,Proteome
GLG1,0.24383074,Secretory,Mertins_Breast_PD,Proteome
GLIPR2,-0.44877172,Secretory,Mertins_Breast_PD,Proteome
GLOD4,0.2509202,Cytosol,Mertins_Breast_PD,Proteome
GLRX,0.3192949,Cytosol,Mertins_Breast_PD,Proteome
GLRX3,0.16721633,Cytosol,Mertins_Breast_PD,Proteome
GLS,-0.26800296,Mitochondria,Mertins_Breast_PD,Proteome
GLUL,-0.24554007,Cytosol,Mertins_Breast_PD,Proteome
GMFB,0.2692333,Cytosol,Mertins_Breast_PD,Proteome
GMIP,0.3104154,Cytosol,Mertins_Breast_PD,Proteome
GMPPA,-0.26486504,Cytosol,Mertins_Breast_PD,Proteome
GMPPB,0.13427259,Cytosol,Mertins_Breast_PD,Proteome
GMPR2,-0.018928675,Cytosol,Mertins_Breast_PD,Proteome
GNA13,0.01979316,Secretory,Mertins_Breast_PD,Proteome
GNAI2,-0.42655966,Secretory,Mertins_Breast_PD,Proteome
GNAI3,0.2240968,Secretory,Mertins_Breast_PD,Proteome
GNAQ,0.11537815,Secretory,Mertins_Breast_PD,Proteome
GNAS,-0.41802344,Secretory,Mertins_Breast_PD,Proteome
GNB1,-0.43927577,Secretory,Mertins_Breast_PD,Proteome
GNB1L,-0.4913953,Cytosol,Mertins_Breast_PD,Proteome
GNB2,-0.4367716,Secretory,Mertins_Breast_PD,Proteome
GNL2,0.4319154,Nucleus,Mertins_Breast_PD,Proteome
GNPAT,0.16145805,Secretory,Mertins_Breast_PD,Proteome
GNPDA2,0.24605909,Cytosol,Mertins_Breast_PD,Proteome
GNPNAT1,-0.16339162,Cytosol,Mertins_Breast_PD,Proteome
GOLGA1,-0.26133737,Secretory,Mertins_Breast_PD,Proteome
GOLGA2,-0.2341941,Secretory,Mertins_Breast_PD,Proteome
GOLGA3,-0.39795193,Cytosol,Mertins_Breast_PD,Proteome
GOLGA4,-0.4117473,Nucleus,Mertins_Breast_PD,Proteome
GOLGA5,0.24673666,Secretory,Mertins_Breast_PD,Proteome
GOLGB1,0.2082267,Secretory,Mertins_Breast_PD,Proteome
GOLIM4,0.16619758,Secretory,Mertins_Breast_PD,Proteome
GOLM1,-0.038279448,Secretory,Mertins_Breast_PD,Proteome
GOLPH3L,-0.07549781,Cytosol,Mertins_Breast_PD,Proteome
GORASP1,-0.18474144,Secretory,Mertins_Breast_PD,Proteome
GORASP2,-0.23143332,Secretory,Mertins_Breast_PD,Proteome
GOSR1,0.25656384,Secretory,Mertins_Breast_PD,Proteome
GPATCH4,0.42252457,Nucleus,Mertins_Breast_PD,Proteome
GPATCH8,0.25107744,Nucleus,Mertins_Breast_PD,Proteome
GPCPD1,-0.40064546,Cytosol,Mertins_Breast_PD,Proteome
GPD1L,0.0134489285,Cytosol,Mertins_Breast_PD,Proteome
GPD2,0.019616064,Mitochondria,Mertins_Breast_PD,Proteome
GPI,0.18493263,Cytosol,Mertins_Breast_PD,Proteome
GPN1,-0.17357405,Cytosol,Mertins_Breast_PD,Proteome
GPR107,0.24165867,Secretory,Mertins_Breast_PD,Proteome
GPRC5A,0.018334903,Secretory,Mertins_Breast_PD,Proteome
GPSM1,0.15155473,Cytosol,Mertins_Breast_PD,Proteome
GPX4,0.1633614,Cytosol,Mertins_Breast_PD,Proteome
GPX8,-0.44063658,Secretory,Mertins_Breast_PD,Proteome
GRHPR,0.19588834,Cytosol,Mertins_Breast_PD,Proteome
GRIPAP1,0.0037197992,Cytosol,Mertins_Breast_PD,Proteome
GRSF1,-0.3498939,Secretory,Mertins_Breast_PD,Proteome
GSE1,0.029961456,Nucleus,Mertins_Breast_PD,Proteome
GSK3A,0.12705958,Cytosol,Mertins_Breast_PD,Proteome
GSK3B,-0.28383118,Cytosol,Mertins_Breast_PD,Proteome
GSN,0.31400084,Cytosol,Mertins_Breast_PD,Proteome
GSPT1,-0.31755778,Cytosol,Mertins_Breast_PD,Proteome
GSR,0.2037185,Cytosol,Mertins_Breast_PD,Proteome
GSS,0.12369826,Cytosol,Mertins_Breast_PD,Proteome
GSTO1,0.3247195,Cytosol,Mertins_Breast_PD,Proteome
GTF3C2,0.39140967,Nucleus,Mertins_Breast_PD,Proteome
GTPBP10,-0.3656919,Secretory,Mertins_Breast_PD,Proteome
GTPBP6,0.0076366975,Mitochondria,Mertins_Breast_PD,Proteome
GUF1,0.31295976,Mitochondria,Mertins_Breast_PD,Proteome
GUK1,0.08495981,Cytosol,Mertins_Breast_PD,Proteome
HADHA,-0.069330804,Mitochondria,Mertins_Breast_PD,Proteome
HADHB,-0.055405986,Mitochondria,Mertins_Breast_PD,Proteome
HAGH,-0.0669291,Cytosol,Mertins_Breast_PD,Proteome
HAUS3,-0.06564279,Cytosol,Mertins_Breast_PD,Proteome
HAUS8,0.054804243,Cytosol,Mertins_Breast_PD,Proteome
HAX1,-0.14670914,Mitochondria,Mertins_Breast_PD,Proteome
HCCS,-0.16657986,Mitochondria,Mertins_Breast_PD,Proteome
HCFC1,0.35695162,Nucleus,Mertins_Breast_PD,Proteome
HDAC2,0.4114694,Nucleus,Mertins_Breast_PD,Proteome
HDAC4,0.3261787,Cytosol,Mertins_Breast_PD,Proteome
HDAC7,0.27764574,Cytosol,Mertins_Breast_PD,Proteome
HDDC2,0.12579525,Cytosol,Mertins_Breast_PD,Proteome
HDLBP,-0.39720875,Nucleus,Mertins_Breast_PD,Proteome
HEATR1,0.46678,Nucleus,Mertins_Breast_PD,Proteome
HEBP1,-0.0473815,Cytosol,Mertins_Breast_PD,Proteome
HECTD4,-0.3122102,Cytosol,Mertins_Breast_PD,Proteome
HELZ,0.00871622,Nucleus,Mertins_Breast_PD,Proteome
HELZ2,0.36343408,Nucleus,Mertins_Breast_PD,Proteome
HERC1,-0.42371184,Cytosol,Mertins_Breast_PD,Proteome
HERC2,0.15227176,Secretory,Mertins_Breast_PD,Proteome
HERC5,-0.2527918,Nucleus,Mertins_Breast_PD,Proteome
