gene_name,C3N-03796-Primary-Tumor,C3N-03757-Primary-Tumor,C3L-03735-Primary-Tumor,C3L-03733-Primary-Tumor-Disqualified,C3N-02682-Primary-Tumor,C3N-04097-Primary-Tumor,C3N-02681-Primary-Tumor,C3L-02644-Primary-Tumor,C3L-03740-Primary-Tumor,C3N-03755-Primary-Tumor,C3N-03452-Primary-Tumor,C3N-04686-Primary-Tumor,C3N-03939-Primary-Tumor,C3N-03802-Primary-Tumor,C3N-04094-Primary-Tumor,C3N-04100-Primary-Tumor,C3L-04795-Primary-Tumor,C3N-03001-Primary-Tumor,C3N-04691-Primary-Tumor,C3N-02259-Primary-Tumor,C3N-03800-Primary-Tumor,C3N-05039-Primary-Tumor,C3N-03480-Primary-Tumor,C3N-04113-Primary-Tumor-Disqualified,C3N-04098-Primary-Tumor,C3N-01849-Primary-Tumor,C3L-04083-Primary-Tumor,C3L-04339-Primary-Tumor,C3N-03448-Primary-Tumor,C3L-04537-Primary-Tumor,C3N-03791-Primary-Tumor,C3N-03449-Primary-Tumor,C3N-03003-Primary-Tumor,C3N-03756-Primary-Tumor,C3L-02662-Primary-Tumor,C3L-04539-Primary-Tumor,C3N-04695-Primary-Tumor,C3N-03935-Primary-Tumor,C3L-04362-Primary-Tumor,C3L-04359-Primary-Tumor,C3L-04038-Primary-Tumor,C3L-04082-Primary-Tumor,C3N-04683-Primary-Tumor,C3L-04392-Primary-Tumor,C3L-05239-Primary-Tumor,C3L-01232-Primary-Tumor,C3N-03484-Primary-Tumor,C3L-04731-Primary-Tumor,C3L-04090-Primary-Tumor,C3N-02683-Primary-Tumor,C217710-Primary-Tumor,C3N-03446-Solid-Tissue-Normal,C3N-01365-Solid-Tissue-Normal,C1230738-Recurrent-Tumor,C1230738-Primary-Tumor,C3N-02286-Primary-Tumor,C217710-Recurrent-Tumor,C289419-Primary-Tumor,C289419-Recurrent-Tumor,C3L-04213-Primary-Tumor,C3N-04113-Primary-Tumor,C317832-Primary-Tumor,C3N-05991-Primary-Tumor,C234192-Primary-Tumor,ref2,C524103-Metastatic,C3L-04081-Primary-Tumor,C3N-04092-Primary-Tumor,C234192-Recurrent-Tumor,C317832-Recurrent-Tumor,C621273-Metastatic,C243048-Primary-Tumor,C219555-Recurrent-Tumor,C219555-Primary-Tumor,C3N-05114-Primary-Tumor,C621273-Additional-Metastatic,C3N-03792-Primary-Tumor,C3L-03385-Primary-Tumor,C229764-Primary-Tumor,C229764-Recurrent-Tumor,C2415597-Primary-Tumor,C3L-05481-Primary-Tumor,C3L-03372-Primary-Tumor,C283515-Recurrent-Tumor,C207624-Primary-Tumor,C3L-06625-Primary-Tumor,C283515-Primary-Tumor,C231855-Primary-Tumor,C207624-Recurrent-Tumor,C2415597-Recurrent-Tumor,C3N-03789-Primary-Tumor,C383391-Recurrent-Tumor,C224106-Recurrent-Tumor,C243909-Metastatic,C224106-Primary-Tumor,C3N-01197-Solid-Tissue-Normal,C243909-Additional-Metastatic,C3N-01191-Solid-Tissue-Normal,C3N-04687-Primary-Tumor,C383391-Primary-Tumor,C3N-04312-Primary-Tumor,C298152-Primary-Tumor,C464694-Primary-Tumor,C287328-Primary-Tumor,C287328-Recurrent-Tumor,C3L-07202-Primary-Tumor,C464694-Recurrent-Tumor,C298152-Recurrent-Tumor,C3L-07611-Primary-Tumor,C3N-03025-Primary-Tumor,C760878-Recurrent-Tumor,C760878-Primary-Tumor,C208854-Recurrent-Tumor,C3L-04085-Primary-Tumor,C3N-04693-Primary-Tumor,C208854-Primary-Tumor,C3N-02684-Solid-Tissue-Normal,C330255-Recurrent-Tumor,C330255-Primary-Tumor,C259161-Primary-Tumor,C827913-Recurrent-Tumor,C247230-Primary-Tumor,C3N-03026-Solid-Tissue-Normal,C827913-Recurrent-Tumor2,C224967-Additional-Metastatic,C3N-03452-Solid-Tissue-Normal,C224967-Metastatic,C247230-Recurrent-Tumor,C827913-Primary-Tumor,C3N-05135-Primary-Tumor,C204057-Recurrent-Tumor,C1245129-Primary-Tumor,C266664-Metastatic,C3L-04036-Primary-Tumor,C1245129-Recurrent-Tumor,C204057-Primary-Tumor,C266664-Additional-Metastatic,C3N-03450-Solid-Tissue-Normal,C685110-Additional-Metastatic,C3L-07213-Primary-Tumor,C761370-Recurrent-Tumor,C223491-Metastatic,C3N-03810-Primary-Tumor,C223491-Additional-Metastatic,C3N-02599-Primary-Tumor,C846363-Primary-Tumor,C761370-Primary-Tumor,C3N-03453-Primary-Tumor,C846363-Recurrent-Tumor,C3N-03797-Primary-Tumor
ARAF,1.103335702,1.43080183,1.266689488,1.586214675,1.923559492,2.295499258,1.922575184,2.024453367,1.500344139,1.479178332,1.172627606,1.797427916,1.513904338,1.848708461,1.533502649,1.973802169,1.511632723,1.824986546,1.394877524,1.55682858,1.953602368,2.588887819,2.178226461,4.493199526,1.961268386,2.660844998,1.90635864,0.824293678,1.666550552,1.794079843,1.928575085,1.371793396,1.173254669,1.376584791,1.830718952,1.453010641,2.299805916,2.151259038,1.505724844,1.284296046,1.759153046,1.084441902,1.37450986,1.466377625,1.086108745,1.31757069,1.62393089,2.002489495,2.161234322,1.596184376,1.086752413,0.896509034,0.576985449,0.77961023,1.823933241,0.676557011,0.674941744,1.768082024,1.92155314,1.839570826,2.537522792,0.616161815,1.482104326,0.553287051,1.140372974,0.830122182,0.949989157,1.716409488,1.222675072,2.019025445,0.898047764,0.584546497,1.466673302,0.282142446,1.252219433,1.734077624,1.813951852,1.382703975,3.318499379,1.462742287,1.276381837,1.689710481,1.65330727,0.88056709,1.506930392,1.548271466,1.647158429,1.942139786,1.388213756,1.631380385,0.77566564,1.249562099,0.48906702,1.792155126,1.784551713,0.85570745,0.474341814,0.93991785,1.508675516,1.196872011,1.436156241,1.205213933,0.668573873,1.737668887,1.388495699,1.316997775,0.281016266,1.549386124,0.739053679,1.665778563,1.696412398,1.748782909,1.265386334,1.010149154,1.413638868,1.633381526,0.744859607,1.293451585,1.422304183,2.349843949,0.780959421,1.664364282,0.842305485,1.010605596,0.144144479,0.647592331,0.280992091,0.91057075,1.03491765,1.067213892,0.462724477,2.84483902,1.36034805,1.588387845,1.246169646,1.544260602,1.309805911,1.17911012,0.791694196,1.238026939,0.394931744,0.56125485,1.606731655,1.117095966,1.970269983,1.991153562,1.223327827,1.726876373,1.69453306,1.91899924
H1-4,0.790501956,1.202195861,1.715003913,1.257083657,1.574528805,1.261861662,0.959945491,1.22383906,1.981172182,1.905780252,0.762288961,1.065171831,2.184881581,0.905602583,1.03327532,0.686087685,0.917298944,1.392737816,0.877520396,0.550079647,1.230180988,1.392249563,0.695000555,1.622682489,1.992975316,0.990510266,2.472285318,3.189879355,3.068742799,1.354369274,0.971018287,1.153436593,1.412576737,0.451637925,0.712566785,1.546644526,1.379464813,4.039182172,0.481119808,2.077259906,1.702176764,1.235214667,0.817578905,0.602826705,1.714570691,0.999402578,0.560993537,0.9293176,1.143976157,0.522126136,0.912296763,0.812141356,0.752507895,0.51924702,1.70388314,0.865933328,0.528570119,2.51150826,2.45475781,0.760677624,2.64605666,0.852168097,0.800888115,0.785142964,1.076896165,1.903964585,1.679268274,1.233983808,0.646380637,1.141884433,2.808795077,1.381713788,1.58336441,0.881421269,1.514858747,3.173544277,1.615296591,0.955734842,0.990260304,1.86098018,4.079455671,2.257627532,0.776204565,1.408283628,1.597038924,0.89947285,0.904885804,0.82201769,0.395548398,1.044077454,0.768895162,2.42954049,0.308976557,1.179989474,1.810074202,1.237665399,0.306139492,0.87046131,0.909204196,0.715251756,1.091288828,1.878454195,1.476551003,1.994708985,4.502053776,1.420726333,0.466024242,0.928422462,1.25339024,0.875490595,1.637303773,0.87925188,1.566298464,1.880502519,2.442640695,3.337631461,0.693288445,2.849159168,2.696900899,4.772384937,0.955847502,1.749632265,1.739646127,0.753843998,0.245136367,0.834894776,0.938813425,2.628608181,0.516702124,1.889717751,0.302520265,1.943649868,2.195207202,3.85118883,0.477782122,3.252003378,2.187411738,0.626870386,2.152175298,0.871633535,0.761623055,1.218208903,1.937066044,1.831806618,1.380146752,1.274225879,2.24174956,1.29377102,1.57345346,0.548762855
BCL2,1.179861214,0.690880528,0.846373745,1.551640512,1.469464731,2.912239744,2.971439644,1.643626881,1.673720612,1.510068461,1.296059866,3.911082771,1.056266742,1.479673864,1.089627247,3.31137827,1.579679092,0.909603153,1.0436578,1.421235449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41765673,0.865185641,0.926449138,2.332721939,1.673775906,1.618463592,2.530708822,2.678720556,1.736397946,1.172868827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.420168559,1.475200955,2.376088921,1.093176307,2.32167864,1.449211043,1.09337475,2.829738272,3.465904515,1.962352451,1.135053558,0.31573551,1.624721577,0.691107182,1.087234947,0.882587396,0.693810141,1.550508329,1.543182829,1.50665728,1.266560823,1.027093732,2.329562436,0.757932872,1.404479477,1.514339153,1.632788731,1.667959606,2.599228124,1.529063422,1.687203279,1.102276918,1.953390721,1.668379549,0.958953215,1.694525095,2.613282434,2.255562341,1.657788722,1.70905149,1.056564561,0.829407305,0.457449174,1.922795339,1.971264069,0.773274427,0.383180539,0.778885303,2.528210418,1.143666173,1.912740815,1.581547145,0.964982625,1.790747162,1.208360062,1.287487316,0.574376847,2.88051003,1.427343052,1.279120322,1.893773989,1.153629509,1.639500959,1.807710725,2.553723276,1.472271268,1.881603725,1.347239733,1.279914867,1.106776736,1.306809956,2.273897738,1.366209238,1.466790129,0.13800804,1.489926435,0.311497449,0.90603892,0.790162271,1.461825693,0.407846743,2.421078164,1.414506263,1.657936423,0.888600286,1.835917158,1.367012222,1.019846838,1.009540482,1.006509377,0.657963938,0.617005191,1.558203094,0.878637934,2.307664851,1.282057427,1.831137103,1.461878111,2.261035717,1.214471412
SPP1,1.036891595,1.193005041,0.977017632,0.83336688,1.787128525,0.658174853,1.219537065,1.262365505,0.629043308,0.641657649,1.287743836,2.041167532,1.05359608,1.620155456,1.159079401,1.53400292,1.042059822,1.659680491,2.041714455,3.069247616,7.146767162,1.464026324,1.386632808,1.888289617,3.139173275,1.34353147,1.381636295,2.710804075,1.201222238,2.416232058,1.926570991,0.417660275,0.519188871,1.445515348,0.683187264,0.970805119,0.453010786,1.554519671,1.106297043,0.42324274,1.137357731,3.078884464,0.631995555,2.09344352,1.907501757,1.143036577,1.120364702,1.282858655,0.933462142,2.125442358,0.722009903,0.734965211,0.651204603,0.881445333,3.188950301,0.622921638,0.550018926,1.004266145,1.310867266,3.17826036,1.366709268,1.127275311,0.809178354,0.623497443,1.079487591,0.599611975,1.933867703,0.786789174,1.305312347,0.853108557,0.363242866,0.396795806,0.722846783,0.651489413,1.192607889,0.473013187,2.666719748,1.890776779,0.493559393,2.965601345,1.066244669,1.616498202,1.934243038,0.423957016,1.864107917,0.804355036,0.631370454,0.897751718,0.905586905,1.580298578,1.764941509,0.675394726,0.548754705,2.934488681,1.144959931,0.880136987,0.298413396,2.249809992,0.630814914,0.705323402,2.260165295,1.601757846,0.972671191,1.226042409,2.056099983,0.805062182,0.520003175,0.998025927,1.579465906,2.301904274,0.850012394,1.039805928,0.816493952,1.476312318,1.984631146,1.977295219,0.673452533,1.021549702,3.524007913,0.690504244,0.358319668,0.446766042,3.015816429,0.562711404,0.223726327,1.079860427,0.351865726,0.482564263,0.529218697,1.073641827,1.652399915,1.477930278,0.826775395,2.123863896,1.121806623,1.303388593,1.504934186,2.262558213,0.595315849,1.453773382,0.681430337,0.386916067,1.673970812,0.634900772,1.308815934,2.399992136,1.37739109,2.717583995,0.784483569,1.252407076
DLAT,0.884255707,0.942225113,1.133951003,1.42812412,0.990181152,1.029696514,1.068299409,1.021039219,1.740997462,1.015331264,3.089515697,0.945081699,1.069615665,1.019098339,0.957151241,0.915489133,1.861247965,1.297672378,0.84656285,1.126598989,1.635962325,1.816555046,1.552225441,0.883881562,1.016200885,1.194116361,1.656585197,0.528813374,0.747590329,1.712573396,0.96255717,0.495683806,0.519078051,1.039812991,1.356486185,1.030251788,1.184937296,1.163750725,0.73199356,0.910114845,1.648916046,0.94300357,2.231040959,1.690713454,0.594807534,1.032014546,1.15703857,1.403612196,1.497831201,1.604993941,2.547705077,1.810721485,2.388990686,0.796936978,1.892647303,0.829666295,0.715303055,1.086308194,1.155901288,1.232887903,0.71128141,0.353601922,1.546521464,0.799932353,1.104822017,0.874276191,0.68708954,1.220376482,2.062386722,1.441260201,0.592689563,0.93285498,1.523444695,0.269986253,0.778488351,2.391977508,0.986444759,0.894192701,1.4596189,1.230433377,1.418929553,1.191128558,1.000996635,0.696843384,1.589917162,1.105795788,0.88228652,1.955843702,1.749046012,1.188744118,0.853176474,0.574050784,1.061676187,1.45419546,1.038795932,2.781138384,0.302606783,1.346023863,1.313449907,3.650585824,1.074332391,1.423827934,0.586410451,1.574915397,1.913754278,1.207145166,0.461824215,2.025575673,0.738201542,1.62324539,2.217522132,1.882401489,2.189135738,1.083740841,1.571565416,1.012707014,3.18775407,1.328552914,1.1467009,1.275750936,2.30845095,0.99432958,3.143352786,1.41556101,0.230442134,2.199154684,0.430732595,0.892700226,0.496062058,0.812527614,0.406150776,1.17862392,1.745437379,0.76172769,1.289674613,1.647269779,1.192928172,1.906393279,0.804971358,0.94649448,1.13950503,1.047187229,1.016248039,0.987747238,1.168564806,0.983784256,0.986992778,0.949246933,1.166512323,0.926973459
PTPRF,1.304851579,0.758684751,1.113404034,1.530863763,1.861776258,2.519266932,1.678590081,1.415546161,1.7062248,1.44785799,1.833225041,2.248412949,1.391799735,2.26989305,1.331860032,2.005511951,2.107638597,1.791336758,0.987102238,1.756239566,1.363842247,2.256584705,1.657677266,1.840646738,1.75572442,1.273347055,2.167663201,0.931349392,1.182226674,2.326055618,1.538033745,0.647982719,0.925344025,1.600622282,1.981529559,1.712967216,1.758659355,1.711510574,1.313501689,1.120798523,1.994887706,1.848674885,1.919227164,1.883997315,1.152923003,2.063126936,2.38530577,1.916600183,1.510945063,1.774852996,2.583017335,1.046501277,1.38373146,0.841158721,2.016447884,1.06044423,0.973882115,0.779734991,1.036972302,1.820134477,1.117050915,0.356246545,2.656069342,0.919248353,1.096103852,0.610041358,0.72747059,1.540585747,2.045258421,1.597058256,0.450146268,0.902850957,1.770202069,0.461267448,1.626572582,1.173847726,1.194950975,1.080378055,2.142424992,1.4877523,1.331151126,1.482965982,1.213163461,0.711122191,1.108397138,1.471705035,2.586699244,2.66608303,1.698314699,1.398939226,0.739981386,0.748080812,0.64527229,2.889133155,2.321257695,1.359927837,0.529650965,1.177318862,1.358294955,1.953028741,1.541017896,1.284538701,0.719631956,1.672478727,2.313653263,0.76179203,0.389759019,1.634250333,0.827732334,1.628158807,2.193197652,1.425896925,2.403329435,1.315737985,1.470446398,1.429111779,1.685772424,1.745326283,2.226749487,0.746375493,1.316703734,1.469380478,1.621365095,1.457261881,0.16535384,1.498675578,0.553421569,0.600204364,0.745664613,0.774805552,0.518401086,2.303893455,2.882719604,1.913534461,1.271102718,2.136137921,1.889681322,1.725106963,1.080305825,0.764777957,0.850946363,1.035893265,1.572251652,1.826724711,2.359032174,2.231885836,2.208857343,2.20617705,1.419901422,1.645009817
NR2F6,0.923451004,1.446866808,1.118328934,1.623521619,1.563415861,1.988106585,1.210280218,1.97331891,1.49583684,1.152677914,0.865174491,1.644647217,1.281982081,1.892230999,1.595553919,1.850748484,2.236888256,2.423971394,1.547509312,1.505854914,1.899810681,2.039349375,1.524300439,2.175723419,2.636805725,1.96179339,1.579081572,0.535600513,1.085617783,1.463109989,1.383244969,1.346940499,1.571491097,1.101016822,1.631405323,1.433407639,3.510684931,2.273187969,2.827961023,1.174339354,3.631507372,1.091008975,1.153309448,1.668789068,0.968426164,1.21201438,3.520775653,3.149818154,4.901599653,2.2688211,2.038856567,1.228575605,1.041324608,0.672773105,3.34437644,0.632948946,0.709803131,1.079545344,1.951911101,1.65012101,1.208553766,0.578074176,1.520411221,0.776850935,1.019582747,0.847267633,0.480286266,1.857978484,1.237041403,1.508656659,1.729804375,0.65570514,1.048033846,0.320708703,1.100946237,2.961189726,1.615488525,1.587799498,3.21258272,1.644726163,0.851150138,1.382700688,1.744726163,2.254439097,0.870634269,1.780466347,4.520660717,1.973681504,1.03900926,1.282798708,0.935982805,0.873264,0.404475839,5.428631426,1.326500776,1.024086228,1.380654978,0.8279011,1.010949333,1.086372751,1.742559086,1.820420888,0.726690271,1.919473245,0.933449895,3.171903612,0.237031468,1.492827936,0.900859305,1.969073064,2.295391299,1.762310305,1.158261256,1.304229109,1.300771886,1.970334645,0.996478107,1.651552045,2.390215073,1.564025773,0.740871078,2.120485451,1.239109576,1.284342486,0.209399652,1.037720968,0.890165714,1.111535558,1.12582301,1.20034838,0.623832258,2.996623858,1.696891249,2.746967313,1.081379987,1.362906111,1.696444771,0.972841849,3.309680233,1.223930586,0.502387509,1.321294618,1.756275445,3.97231687,2.84055713,1.98023232,1.210737477,1.362740946,1.717024219,1.287982365
NR2F1,1.144951267,1.176064727,1.464855858,3.164703763,1.633819339,3.994813212,1.694362165,2.726488074,1.460281112,1.49596673,1.227255725,2.608235773,1.248047241,3.141651699,1.732680569,3.204575983,3.318709266,2.35085274,1.319004988,1.98889127,0.949189649,2.459842128,2.371687376,1.906996938,1.565966191,2.244557203,1.643496821,0.847973941,1.124534023,2.236351831,1.385130695,1.523694117,0.99823938,1.700602839,1.387569479,1.262543174,3.711242881,4.883870699,2.078407039,0.956644593,1.603787306,1.072410861,1.375749601,1.610622545,0.868341213,1.317545183,1.741516784,1.814750655,1.702612218,1.976470774,2.58917455,0.878728044,1.04108371,0.696338532,4.033041721,0.727054638,0.995529218,0.988969593,1.577116189,1.763030905,1.100383712,0.458043412,2.271233389,0.633761781,1.121935696,0.65282792,0.601042014,2.159186275,1.029897516,2.9404779,0.925017492,0.570922093,1.31847529,0.233225173,0.980019986,1.432893861,1.497019299,1.601703498,3.540411976,1.764688781,1.005323432,1.319685111,1.988840368,1.220072844,0.835139583,1.505753608,3.204157498,3.387248164,0.764975185,2.060196605,0.326324762,0.653068631,0.323933935,1.86530349,1.955769805,0.83794127,0.685167824,0.546604687,0.522334896,1.314313875,1.328273988,1.715619792,0.769654622,3.446883464,1.535105278,2.656209788,0.255336061,1.962895043,0.784753945,2.26903611,2.561018637,2.220941697,1.026290022,1.229921509,1.450406766,1.510543629,1.096345504,1.335488457,1.664967987,1.453777931,0.817729126,2.708240214,1.055541584,1.101020524,0.151888396,0.777420548,0.28333183,0.705135918,1.213245899,0.539989745,0.253069709,3.815363002,0.466827538,2.074119721,0.655698114,1.331632808,0.884166525,0.837035898,0.980272897,0.637976371,0.449927268,0.647886283,1.255486371,2.222104743,2.427463324,1.95986769,0.942348761,1.297184939,1.521314212,1.782815087
TXN,1.393583821,1.77971322,1.580159804,1.563154848,1.616206164,1.888514282,1.954099078,2.072296377,1.466996645,1.502487209,1.661143347,1.335050565,1.451051481,1.824061018,1.586304877,1.151886864,1.631741552,1.657843025,1.391091904,1.559202754,1.003991918,1.973712125,2.72914974,1.593662246,1.3695666,1.571691562,1.485002247,1.048122461,1.708117059,1.80759913,1.683262662,0.890074951,1.053819465,1.320377752,1.685437035,1.626968544,1.817700024,1.633236326,1.374561982,0.974882813,1.475739584,1.05600573,1.480225474,1.680067799,0.812363869,1.246586268,1.74340931,1.804407933,1.895050534,1.745149889,1.08111525,1.18128537,1.281108449,0.785808634,5.462466279,0.773200669,0.804765048,0.922754821,1.506832225,1.483658985,1.004268213,0.528938131,2.053892591,0.664551434,1.113973048,0.788391437,0.876937814,1.818312195,1.243922393,1.79277684,1.177467461,0.644655862,1.140951178,0.359864895,1.153043413,1.525681088,1.091325174,1.359848614,3.858412211,1.216304497,0.787861502,1.101012324,1.444012494,0.585500131,0.944630158,1.062491604,0.786240957,2.179706551,1.352158232,1.022393408,0.556906129,0.799675884,0.579971335,3.332840179,1.341072352,1.122444434,0.234503271,1.133554121,1.48140283,1.304859695,1.494561452,1.185382266,0.397862675,1.14842382,1.31467848,1.671680053,0.487975577,1.456144875,0.704661179,1.52788939,1.23935969,1.450733199,1.154488065,1.021780365,1.006565994,1.361855148,1.457047563,1.360345282,1.078853833,1.700169533,1.07462414,1.374146625,1.644102828,1.466759037,0.300598733,1.335978449,0.842606049,1.262786242,0.544236597,1.239418643,0.486075142,1.685202959,2.241692563,1.543406818,0.971552525,1.092601949,1.769691574,1.398964386,0.518027806,0.672249602,0.766526558,0.918588096,1.278729004,1.42350362,1.413797353,1.135619019,1.101187157,1.434996612,0.899978177,2.17715189
TGFB3,0.984095958,1.340441368,0.535873039,1.037414548,1.551440213,4.365044231,1.136012397,1.569841189,1.435884216,1.20786691,0.570763442,1.89637332,2.438688896,1.281093801,1.269896106,3.777366639,0.742820904,2.302898581,1.549385176,1.447283753,1.462342593,1.063627265,1.764625272,2.430836593,2.730496678,3.778923262,1.342434456,0.648007576,1.154721761,1.464017323,1.309220596,7.416068891,2.567072497,1.369597367,1.573162609,1.135998777,2.836776764,1.270696475,0.962339575,1.295890186,1.981472684,0.591850906,0.618776543,1.066022687,0.844012418,1.517440678,3.229991551,3.756152388,1.193964491,1.403819344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.733500408,1.056857996,0.842156802,1.135523066,1.150819298,1.128257818,0.674075766,1.440429173,1.157080358,6.022784334,0.918128476,0.282975542,0.838495462,0.182882299,1.462970894,0.9566787,2.207340686,1.678063164,1.114010415,1.533018098,1.075320836,1.695260023,0.589309646,3.552836193,1.358136737,1.051213756,2.381470722,0.829185378,0.541734866,1.51329317,0.52822715,1.495561556,0.307807366,1.470259595,1.235851013,0.432720267,0.464341146,0.71109881,0.580291862,0.715315811,0.319712128,1.551958463,0.444629616,0.446724418,1.20320522,0.31403162,1.259480602,1.352499462,0.361464557,1.297921763,1.742367646,2.39170574,1.019873385,1.224672698,1.743368653,2.19457103,0.62207469,2.045043281,1.658792182,1.910574179,0.532287566,3.038083299,0.548813179,0.669068561,1.366334072,0.421463875,0.169495782,1.594114909,1.628143371,1.404254739,0.503921759,1.677549681,0.948385925,0.958948825,1.008878135,1.604402155,1.317858901,0.788370637,3.555944062,1.176640763,0.348892223,0.362274655,1.559192732,1.237712061,2.630090242,1.526935418,0.946982268,1.266537738,1.088858,0.82413256
COX5B,0.721498353,1.184342614,1.048177872,1.519919293,0.96953677,1.197186404,0.870958706,1.416411181,2.109189473,1.097976144,3.001232588,0.976473086,1.646562559,1.316606931,1.033669729,0.781113963,1.332772212,1.317175988,0.950987008,1.108311491,1.305756899,2.046382691,1.237261972,1.569591851,0.967324328,1.156092756,1.575025349,0.496785509,0.727323081,1.763630133,1.198962058,0.527709393,0.633023005,0.636256295,0.57486373,1.046358558,1.136176255,1.835865765,0.78410801,1.100779227,1.618043246,0.97341903,2.34144283,1.864899207,0.782891562,0.976679686,1.302712445,1.880793168,1.521778137,1.459735591,3.184476999,2.021725583,2.77928573,0.863969352,1.684348464,0.72747119,0.80537471,0.95295835,0.961823677,1.329256852,1.169691951,0.45791299,1.487515126,0.606975236,1.042474929,0.840588445,0.804070765,1.313250595,1.32078855,1.618826318,0.707746289,0.906616629,1.84107815,0.349453519,1.028249236,2.418077846,1.149872866,0.762265721,1.818081066,1.328531423,1.53320749,1.146153472,1.17265581,0.745738447,1.37661598,0.73157638,0.833469291,1.25254163,1.91563964,1.25042485,0.751133067,0.768840704,1.189502473,2.037930417,1.154596263,2.503695033,0.360552576,1.128844241,1.011370252,3.262621294,0.942562015,0.976436693,0.452756618,1.550754264,1.267179403,0.823451737,0.959719454,1.265898101,0.848718485,1.507421152,2.129119132,1.587465061,1.975757281,1.114812331,1.553149784,1.107267554,2.933600682,1.8316067,1.104326512,1.120111911,2.139753347,1.382685254,2.862860596,1.595528485,0.26883601,2.145024684,0.477705663,0.909871649,0.537195336,0.738678993,0.624729088,1.523496835,1.341860606,0.922120863,1.295169908,1.851663384,1.279013793,1.90836684,0.878693578,0.764087579,1.289279031,1.24939338,0.785623825,1.321605771,0.911684479,1.185083632,0.665644103,0.847997396,1.099908277,0.934233916
CTSA,0.968879233,1.387110349,1.474750502,1.654858023,1.366333632,1.933908935,1.295020803,2.261580875,1.691720949,1.431152506,1.318067145,1.596547558,2.035171955,1.317079109,2.753864293,1.717279098,1.831259071,1.872221474,1.651890657,1.456759687,1.469071271,2.9254752,1.964734959,3.345834949,2.600548424,2.254909017,2.248193166,0.925509687,2.352015625,1.939005844,1.896254309,1.585431076,1.424460992,1.046905958,0.820412278,0.988266006,2.244667159,2.131061766,1.248496782,1.640223237,2.296585051,1.014640887,1.070038045,1.999625688,0.944323848,1.497718812,1.569527682,2.666487378,2.185299651,2.460698643,1.138241214,1.920061747,0.455715141,0.925819318,1.312768443,0.425374441,0.665397131,0.91456854,1.809313201,1.875679468,1.682997062,1.377159872,1.176943772,0.734445368,0.980515063,2.093994376,0.660295748,1.964202404,1.666829841,2.202739409,0.675166429,0.359031556,1.418295318,0.248583469,1.940821374,1.209386569,2.960906438,1.37054168,1.865767908,1.544054276,0.899838712,1.297647114,0.977174639,0.733150783,1.496670296,1.341363728,0.898704118,1.503497377,1.347810161,1.767124323,0.799076374,1.273434145,0.443962884,6.174196809,1.439034777,0.947691331,0.592531236,0.437003503,0.990104686,0.855698292,1.332239662,1.438590283,0.692767819,1.482414823,1.145355617,1.783883296,1.100385603,1.289929927,0.88502153,1.83063301,1.406860336,1.735733596,1.733602388,1.328517623,1.293472338,2.468644072,0.812611395,2.027575149,0.999430576,4.882504365,0.894979421,1.969174568,1.00336545,1.453017945,0.135046201,0.869419241,0.397887821,2.159206246,0.827708077,0.811474204,0.539138763,2.203725723,1.349721485,1.355524669,1.158667045,1.421166448,1.334552184,0.898249539,0.944527491,1.000524763,0.327921382,0.55047751,1.862280881,1.266525561,2.141449732,1.482301425,0.976054878,1.133238659,1.604048138,2.388375892
